,id,titulo,lingua_original,lancamento,popularidade,media_dos_votos,qtds_votos,tipo_de_midia,adulto
9792,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9793,158876,,Chines,,58.304,8.4,9,Tv,False
9794,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9795,117465,,Japones,,62.392,10.0,4,Tv,False
9796,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9797,208891,,Japones,,59.825,8.667,3,Tv,False
9798,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9799,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9800,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9801,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9802,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9803,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9804,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9805,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9806,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9807,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9808,95558,,Ingles,,64.625,8.0,8,Tv,False
9809,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9810,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9811,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9812,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9813,158876,,Chines,,58.304,8.4,9,Tv,False
9814,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9815,117465,,Japones,,62.392,10.0,4,Tv,False
9816,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9817,208891,,Japones,,59.825,8.667,3,Tv,False
9818,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9819,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9820,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9821,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9822,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9823,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9824,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9825,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9826,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9827,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9828,95558,,Ingles,,64.625,8.0,8,Tv,False
9829,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9830,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9831,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9832,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9833,158876,,Chines,,58.304,8.4,9,Tv,False
9834,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9835,117465,,Japones,,62.392,10.0,4,Tv,False
9836,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9837,208891,,Japones,,59.825,8.667,3,Tv,False
9838,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9839,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9840,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9841,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9842,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9843,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9844,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9845,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9846,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9847,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9848,95558,,Ingles,,64.625,8.0,8,Tv,False
9849,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9850,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9851,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9852,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9853,158876,,Chines,,58.304,8.4,9,Tv,False
9854,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9855,117465,,Japones,,62.392,10.0,4,Tv,False
9856,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9857,208891,,Japones,,59.825,8.667,3,Tv,False
9858,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9859,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9860,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9861,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9862,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9863,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9864,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9865,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9866,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9867,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9868,95558,,Ingles,,64.625,8.0,8,Tv,False
9869,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9870,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9871,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9872,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9873,158876,,Chines,,58.304,8.4,9,Tv,False
9874,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9875,117465,,Japones,,62.392,10.0,4,Tv,False
9876,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9877,208891,,Japones,,59.825,8.667,3,Tv,False
9878,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9879,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9880,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9881,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9882,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9883,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9884,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9885,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9886,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9887,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9888,95558,,Ingles,,64.625,8.0,8,Tv,False
9889,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9890,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9891,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9892,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9893,158876,,Chines,,58.304,8.4,9,Tv,False
9894,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9895,117465,,Japones,,62.392,10.0,4,Tv,False
9896,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9897,208891,,Japones,,59.825,8.667,3,Tv,False
9898,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9899,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9900,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9901,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9902,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9903,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9904,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9905,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9906,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9907,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9908,95558,,Ingles,,64.625,8.0,8,Tv,False
9909,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9910,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9911,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9912,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9913,158876,,Chines,,58.304,8.4,9,Tv,False
9914,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9915,117465,,Japones,,62.392,10.0,4,Tv,False
9916,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9917,208891,,Japones,,59.825,8.667,3,Tv,False
9918,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9919,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9920,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9921,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9922,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9923,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9924,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9925,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9926,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9927,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9928,95558,,Ingles,,64.625,8.0,8,Tv,False
9929,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9930,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9931,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9932,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9933,158876,,Chines,,58.304,8.4,9,Tv,False
9934,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9935,117465,,Japones,,62.392,10.0,4,Tv,False
9936,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9937,208891,,Japones,,59.825,8.667,3,Tv,False
9938,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9939,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9940,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9941,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9942,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9943,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9944,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9945,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9946,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9947,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9948,95558,,Ingles,,64.625,8.0,8,Tv,False
9949,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9950,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9951,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9952,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9953,158876,,Chines,,58.304,8.4,9,Tv,False
9954,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9955,117465,,Japones,,62.392,10.0,4,Tv,False
9956,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9957,208891,,Japones,,59.825,8.667,3,Tv,False
9958,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9959,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9960,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9961,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9962,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9963,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9964,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9965,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9966,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9967,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9968,95558,,Ingles,,64.625,8.0,8,Tv,False
9969,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9970,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9971,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9972,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9973,158876,,Chines,,58.304,8.4,9,Tv,False
9974,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9975,117465,,Japones,,62.392,10.0,4,Tv,False
9976,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9977,208891,,Japones,,59.825,8.667,3,Tv,False
9978,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9979,82856,,Ingles,,1108.646,8.488,8697,Tv,False
9980,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
9981,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
9982,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
9983,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
9984,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
9985,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
9986,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
9987,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
9988,95558,,Ingles,,64.625,8.0,8,Tv,False
9989,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
9990,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
9991,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
9992,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
9993,158876,,Chines,,58.304,8.4,9,Tv,False
9994,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
9995,117465,,Japones,,62.392,10.0,4,Tv,False
9996,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
9997,208891,,Japones,,59.825,8.667,3,Tv,False
9998,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
9999,82856,,Ingles,,1108.646,8.488,8697,Tv,False
10000,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
10001,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
10002,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
10003,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
10004,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
10005,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
10006,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
10007,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
10008,95558,,Ingles,,64.625,8.0,8,Tv,False
10009,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
10010,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
10011,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
10012,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
10013,158876,,Chines,,58.304,8.4,9,Tv,False
10014,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
10015,117465,,Japones,,62.392,10.0,4,Tv,False
10016,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
10017,208891,,Japones,,59.825,8.667,3,Tv,False
10018,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
10019,82856,,Ingles,,1108.646,8.488,8697,Tv,False
10020,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
10021,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
10022,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
10023,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
10024,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
10025,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
10026,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
10027,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
10028,95558,,Ingles,,64.625,8.0,8,Tv,False
10029,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
10030,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
10031,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
10032,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
10033,158876,,Chines,,58.304,8.4,9,Tv,False
10034,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
10035,117465,,Japones,,62.392,10.0,4,Tv,False
10036,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
10037,208891,,Japones,,59.825,8.667,3,Tv,False
10038,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
10039,82856,,Ingles,,1108.646,8.488,8697,Tv,False
10040,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
10041,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
10042,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
10043,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
10044,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
10045,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
10046,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
10047,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
10048,95558,,Ingles,,64.625,8.0,8,Tv,False
10049,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
10050,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
10051,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
10052,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
10053,158876,,Chines,,58.304,8.4,9,Tv,False
10054,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
10055,117465,,Japones,,62.392,10.0,4,Tv,False
10056,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
10057,208891,,Japones,,59.825,8.667,3,Tv,False
10058,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
10059,82856,,Ingles,,1108.646,8.488,8697,Tv,False
10060,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
10061,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
10062,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
10063,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
10064,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
10065,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
10066,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
10067,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
10068,95558,,Ingles,,64.625,8.0,8,Tv,False
10069,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
10070,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
10071,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
10072,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
10073,158876,,Chines,,58.304,8.4,9,Tv,False
10074,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
10075,117465,,Japones,,62.392,10.0,4,Tv,False
10076,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
10077,208891,,Japones,,59.825,8.667,3,Tv,False
10078,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
10079,82856,,Ingles,,1108.646,8.488,8697,Tv,False
10080,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
10081,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
10082,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
10083,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
10084,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
10085,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
10086,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
10087,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
10088,95558,,Ingles,,64.625,8.0,8,Tv,False
10089,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
10090,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
10091,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
10092,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
10093,158876,,Chines,,58.304,8.4,9,Tv,False
10094,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
10095,117465,,Japones,,62.392,10.0,4,Tv,False
10096,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
10097,208891,,Japones,,59.825,8.667,3,Tv,False
10098,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
10099,82856,,Ingles,,1108.646,8.488,8697,Tv,False
10100,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
10101,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
10102,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
10103,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
10104,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
10105,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
10106,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
